auditee_uei,Count,CountDistinct_audit_year,Right_CountDistinct_audit_year,CountDistinct_report_id,First_auditee_city,First_auditee_ein,First_auditee_name,First_auditee_state,First_auditee_zip,First_cognizant_agency,First_entity_type,Max_audit_year,Right_Max_audit_year,Right_Min_audit_year,Min_audit_year,Sum_going_concern_num,Sum_internal_control_def_num,Sum_low_risk_num,Sum_material_weakness_gen_num,Sum_material_weakness_number,Sum_modified_opinion_number,Sum_noncompliance_num,Sum_prior_findings_num,Sum_questioned_costs_number,Sum_repeat_finding_number,Sum_significant_deficiency_number,Sum_total_amount_expended_num,is_problem_entity,risk_score
GQKGR7FAKEH9,1,3,1,3,STATEN ISLAND,135562256,"JEWISH COMMUNITY CENTER OF STATEN ISLAND, INC.",NY,10314,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,1,7200578,0,10
JFTMWRRDV6T7,4,2,1,2,MILES CITY,816001347,CUSTER COUNTY,MT,59301,,local,2024,2023,2023,2023,0,0,0,0,4,2,0,0,2,0,0,6196723,1,40
V4UWJTZVJ2H1,5,3,2,4,FOREST PARK,586002562,"CITY OF FOREST PARK, GEORGIA",GA,30297,,local,2024,2023,2022,2022,0,0,0,0,5,5,0,0,0,1,0,7921520,1,50
P224B9NMKNB9,15,3,1,3,COLUMBUS,310820393,ACTION FOR CHILDREN,OH,43215,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,3,0,15,36411190,1,150
KAM2UKR11GV1,2,3,1,3,GREENVILLE,562525420,"MIRACLE SQUARE, INC. DBA MIRACLE SQUARE 054-HD111-WPD",SC,29607,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,0,3647496,0,20
ULBCSGFKXLZ5,1,2,1,2,Weatherford,455151663,Southwest Intermediary Finance Team,OK,73096,,non-profit,2023,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,0,11873156,0,10
Y8C1E2L4GBV6,5,2,2,2,EDGEWOOD,426040190,EDGEWOOD-COLESBURG COMMUNITY SCHOOL DISTRICT,IA,52042,,local,2023,2023,2022,2022,0,0,0,0,5,0,0,0,0,5,0,2261439,1,50
WNV6ZN1PN3L6,6,3,1,3,ATLANTA,586000246,FULTON COUNTY BOARD OF EDUCATION,GA,30339,84,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,6,541412870,1,60
JEQMH2E8R3C5,2,1,1,1,Portland,930888158,WaterWatch of Oregon,OR,97204,,non-profit,2024,2024,2024,2024,0,0,0,0,0,0,0,0,0,0,2,2279932,0,20
N9ZRZBMUQ6Q4,1,1,1,1,Madison,320690742,"Future Forward, Inc.",WI,53703,,non-profit,2024,2024,2024,2024,0,0,0,0,0,0,0,0,0,0,0,1242760,0,10
D4TVB6V5GYK8,17,3,1,3,GAINESVILLE,237083163,"NORTH CENTRAL FLORIDA HEALTH PLANNING COUNCIL, INC.",FL,32606,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,17,34091827,1,170
Z34YEK5MAUF5,1,1,1,1,LAKEVILLE,046001193,"TOWN OF LAKEVILLE, MASSACHUSETTS",MA,02347,,local,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,894357,0,10
NV5PWJHN84B6,4,3,1,3,ST. LOUIS,431346617,"BETTER FAMILY LIFE, INC.",MO,63112,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,4,16336749,1,40
RNNGE65GUKK5,2,4,2,4,WORTHINGTON,352331633,"WORTHINGTON SENIOR HOUSING, INC.",MN,56187,,non-profit,2025,2024,2023,2022,0,0,0,0,0,0,0,0,0,1,0,8906261,0,20
NSY1NQMH9ME6,2,3,1,3,GRAVETTE,716021336,GRAVETTE SCHOOL DISTRICT,AR,727368701,,local,2024,2023,2023,2022,0,0,0,0,0,0,0,0,2,0,2,10476597,0,20
DVZLLPHRVBL3,8,3,1,3,Los Angeles,132981115,Otis College of Art and Design,CA,90045,,higher-ed,2024,2024,2024,2022,0,0,0,0,0,0,0,0,4,0,8,47169960,1,80
C4Z3MBQL9GT1,3,3,3,3,PARK HILLS,364729648,"FRIENDSHIP HOUSE APARTMENTS, INC.",MO,63601,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,1,1,6239319,1,30
WR9DKNPUJVY8,8,3,2,3,SAINT PAUL,416008898,METROPOLITAN COUNCIL OF THE TWIN CITIES AREA,MN,551011805,20,local,2024,2023,2022,2022,0,0,0,0,4,4,0,0,0,4,4,1869147405,1,80
CJE1MLA6WYZ5,16,3,1,3,IMMOKALEE,591221966,"REDLANDS CHRISTIAN MIGRANT ASOCIATION, INC.",FL,34142,93,non-profit,2024,2024,2024,2022,0,0,0,0,16,0,0,0,0,0,0,250476472,1,160
C12SFNEBVJR8,2,2,1,2,Perry,596000878,Taylor County District School Board,FL,32347,,local,2023,2023,2023,2022,0,0,0,0,0,0,0,0,2,0,2,24577393,0,20
SLB6MM5UALU7,2,3,2,3,CONCORDIA,480545923,"CLOUD COUNTY HEALTH CENTER, INC.",KS,66901,,non-profit,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,1,2,109127670,0,20
TWU1EG2QMCV8,28,3,2,3,ALBUQUERQUE,850334014,"SAFER NEW MEXICO NOW, INC.",NM,87112,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,28,14,28,5326522,1,280
QNS1HPNBK655,1,3,1,3,BUHL,826000893,BUHL JOINT SCHOOL DISTRICT #412,ID,83316,,local,2024,2023,2023,2022,0,0,0,0,1,0,0,0,1,0,0,8914031,0,10
KP66PGNAZ8K3,1,4,1,4,OGDEN,870660689,BOYS & GIRLS CLUB OF WEBER-DAVIS,UT,84401,,non-profit,2025,2025,2025,2022,0,0,0,0,0,0,0,0,0,0,1,5439792,0,10
L9AMJGACAZ48,1,1,1,1,Eatonville,916001423,Town of Eatonville,WA,98328,,local,2023,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,1,2090414,0,10
GM1XX56LEP58,19,3,3,3,Philadelphia,231352685,University of Pennsylvania,PA,19104,93,higher-ed,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,8,0,3983706723,1,190
NMEGPSKEEND8,25,3,3,3,KEENE,750891465,SOUTHWESTERN ADVENTIST UNIVERSITY,TX,76059,,higher-ed,2024,2024,2022,2022,0,0,0,0,5,13,0,0,3,3,4,23997931,1,250
WUEDPWLA4SC3,1,3,1,3,ATLANTA,320017011,"ATLANTA VICTIM ASSISTANCE, INC.",GA,30303,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,1,2886358,0,10
T9NZBMMWEQJ3,2,1,1,1,GALLUP,860817608,"NATIVE PARTNERSHIP FOR HOUSING, INC",NM,87031,,non-profit,2022,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,1,1245861,0,20
UZGUYDLUJGH5,1,3,1,3,CANTON,231661105,Canton Area School District,PA,17724,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,7796910,0,10
GYSLMDBLVUN9,3,3,2,3,LAME DEER,274971660,"NATIONAL INDIGENOUS WOMEN'S RESOURCE CENTER, INC.",MT,59043,,non-profit,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,0,3,11367299,1,30
ZTJZMVWGENU5,4,3,1,5,Ludlow,822932215,Green Mountain Unified School District,VT,05149,,local,2024,2022,2022,2022,0,0,0,0,4,4,0,0,0,0,0,5007092,1,40
KF4VRVQU2LY7,2,3,2,3,San Antonio,463074172,San Antonio Early Childhood Education Municipal Development Corporation,TX,78258,,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,1,1,2,4455120,0,20
LWDQEDDTPNR6,1,2,1,2,GARY,351451223,GARY CHICAGO INTERNATIONAL AIRPORT AUTHORITY,IN,46406,,local,2023,2021,2021,2021,0,0,0,0,0,0,0,0,0,0,0,8010253,0,10
EZZHZ8AE2GV5,7,3,1,3,NEWARK,222546365,NEW COMMUNITY EMPLOYMENT SERVICES CORPORATION,NJ,07103,,non-profit,2024,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,4,4013300,1,70
FQV5AHAB86C1,12,3,2,3,BALTIMORE,521788183,"THE HARRY AND JEANETTE WEINBERG HOUSE, INC.",MD,21215,,non-profit,2024,2024,2023,2022,0,0,0,0,12,12,0,0,6,2,0,23704762,1,120
HWTQJKWFKJC9,23,4,4,4,DALLAS,751051193,DALLAS CHRISTIAN COLLEGE,TX,75234,,higher-ed,2025,2025,2022,2022,0,0,0,0,0,0,0,0,2,11,2,9998087,1,230
WBYYRQMK3W93,8,3,1,3,MILWAUKEE,390984402,"NORTHCOTT NEIGHBORHOOD HOUSE, INC.",WI,53212,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,8,5820930,1,80
MDJ6F94V5EX5,2,4,2,4,Durango,840506701,Axis Health System,CO,81303,,non-profit,2025,2025,2024,2022,0,0,0,0,1,1,0,0,1,0,0,26428610,0,20
DDNJR9SNQDU4,22,3,1,3,ARLINGTON,621049974,THE AMERICAN INSTITUTE IN TAIWAN,VA,22209,19,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,22,221094181,1,220
LDCUZHM6E4W3,3,2,2,2,INDIANAPOLIS,351992145,"CRF XII, INC. DBA PROV. PLACE OF BLOOMINGTON APARTMENTS",IN,46214,,non-profit,2024,2024,2022,2022,0,0,0,0,0,2,0,0,0,1,0,5496228,1,30
MR2FSK2Y2JA8,4,3,1,3,MIAMI,650032862,"CAMILLUS HOUSE, INC. AND SUBSIDIARIES",FL,33136,,non-profit,2024,2024,2024,2022,0,0,0,0,4,2,0,0,2,0,0,44151210,1,40
VZQ4RUJ4J716,13,3,2,3,LAKEWOOD,943131776,EMERGENCY FOOD NETWORK OF TACOMA AND PIERCE COUNTY,WA,98449,,non-profit,2024,2024,2022,2022,0,0,0,0,4,0,0,0,4,0,9,20652551,1,130
CQSZHY4JPCM3,2,3,1,3,MINNEAPOLIS,237113799,"SOUTHSIDE COMMUNITY HEALTH SERVICES, INC",MN,55409,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,2,11346359,0,20
DJBRXA7BNEP8,3,2,2,2,San Juan,660519281,"Pro Viviendas IV, Inc.",PR,00936,,non-profit,2024,2024,2023,2023,0,0,0,0,1,0,0,0,0,1,2,4222613,1,30
RLN9D3YFWWL3,4,1,1,1,GROTON,466000177,CITY OF GROTON,SD,57445,,local,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,4,956789,1,40
NHZZNNWMW5G3,4,4,2,5,Rockford,366006678,Winnebago County Housing Authority,IL,61102,,unknown,2025,2025,2024,2022,0,0,0,0,0,4,0,0,2,2,4,35166682,1,40
XC2KJ7TKJ4P4,1,2,1,2,Columbia,640427411,East Columbia Apartments,MS,39429,,non-profit,2023,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,1,1816165,0,10
HSDKWLPJKXC7,8,3,3,3,INDIANAPOLIS,823016780,"MATCHBOOK LEARNING SCHOOLS OF INDIANA, INC.",IN,46222,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,5,8,10474978,1,80
VPHMEMJ352N3,3,3,2,3,MAUNABO,660433521,MUNICIPALITY OF MAUNABO,PR,00707,,local,2024,2023,2022,2022,0,0,0,0,3,2,0,0,0,0,0,17048271,1,30
UK6DBJ3AYMW8,3,4,2,4,ALEXANDRIA,721223588,"ALEXANDRIA VOA LIVING CENTER, INC. (NEW HAVEN SQUARE)",LA,22314,,non-profit,2025,2024,2023,2022,0,0,0,0,0,0,0,0,0,1,0,4400093,1,30
NDXQK346AAH6,7,3,3,3,Saint Louis,452137574,BioSTL,MO,63110,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,2,0,7,8447694,1,70
QBL1NLSB4U51,6,3,2,3,PORTSMOUTH,020337620,HAVEN - VIOLENCE PREVENTION AND SUPPORT SERVICES,NH,03801,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,2,6,3985214,1,60
L1S6QJPVJY83,30,3,3,3,OGLALA,460338038,LONEMAN SCHOOL,SD,57764,,tribal,2024,2024,2022,2022,0,0,0,0,30,0,0,0,0,29,0,24335532,1,300
SN13WKYYQWN8,4,4,1,4,NEWBERRY,576000388,NEWBERRY COUNTY SCHOOL DISTRICT,SC,29108,,local,2025,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,4,62175727,1,40
J3GUTRB2JHX6,2,3,1,3,Jacksonville,590972013,"Compass Rose Foundation, Inc.",FL,32256,,non-profit,2025,2025,2025,2023,0,0,0,0,0,0,0,0,2,0,1,21076081,0,20
L742KPUTJJM7,4,3,1,3,WEST BABYLON,116001973,WEST BABYLON UNION FREE SCHOOL DISTRICT,NY,11704,,local,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,4,19038125,1,40
W4QLEJ6LSLN3,18,3,2,3,MONTOURSVILLE,231667972,MONTOURSVILLE AREA SCHOOL DISTRICT,PA,17754,,local,2024,2023,2022,2022,0,0,0,0,18,0,0,0,2,7,0,8469689,1,180
RJMFKN2XSGW8,3,3,3,3,Indianapolis,263697620,"Kenwood Place I, Inc.",IN,46208,,non-profit,2024,2024,2022,2022,0,0,0,0,0,2,0,0,0,3,0,6745817,1,30
Y9SWL6BWDM85,43,3,3,3,LOS ANGELES,952587353,LOS ANGELES COMMUNITY COLLEGE DISTRICT,CA,900173896,84,higher-ed,2024,2024,2022,2022,0,0,0,0,0,1,0,0,12,18,17,828986039,1,430
E38PN6F4AVU3,9,2,1,2,Youngstown,341751707,The Youngstown Edison Incubator Corp. DBA Youngstown Business Incubator,OH,44503,,non-profit,2024,2024,2024,2023,0,0,0,0,0,0,0,0,0,0,0,5126550,1,90
YF4MF7ASBVU6,4,3,1,3,HANCOCK,264299275,UPPER GREAT LAKES FAMILY HEALTH CENTER,MI,49930,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,4,18696722,1,40
GHMEJX6CR6K8,11,3,3,3,BANGOR,010547055,MAINE COMMUNITY ACTION ASSOCIATION,ME,04401,,non-profit,2024,2024,2022,2022,0,0,0,0,7,7,0,0,0,0,0,3464322,1,110
FBP3L2JCKC61,60,3,3,3,EBENSBURG,256001022,"COUNTY OF CAMBRIA, PENNSYLVANIA",PA,15931,,local,2024,2024,2022,2022,0,0,0,0,60,60,0,0,0,26,0,58056280,1,600
WG6XH6R68TE5,13,2,2,2,Smith River,680087275,"Tolowa Dee-Ni' Nation",CA,95567,,tribal,2022,2022,2021,2021,0,0,0,0,1,0,0,0,0,11,1,28977380,1,130
G318WMDLX427,2,1,1,1,ASHLAND,930407022,"OREGON SHAKESPEARE FESTIVAL ASSOCIATION, INC.",OR,975202749,,non-profit,2022,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,1,8223267,0,20
FXNLEKA5CUY4,1,3,1,3,Gordon,476005414,Gordon-Rushville Public Schools,NE,69343,,local,2024,2024,2024,2022,0,0,0,0,1,0,0,0,0,0,0,5423608,0,10
STULKA42ZA45,1,3,1,3,Birmingham,581727755,"AIDS Alabama, Inc.",AL,35222,,non-profit,2024,2024,2024,2022,0,0,0,0,1,0,0,0,0,0,0,39319846,0,10
KTN3SD3DMXR5,32,3,3,4,CLARKSVILLE,626000261,CITY OF CLARKSVILLE,TN,37040,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,26,22,71679512,1,320
KQ7GRKNP8QS1,10,3,3,3,PARADISE,942621899,TOWN OF PARADISE,CA,95969,,local,2024,2024,2022,2022,0,0,0,0,7,0,0,0,2,4,3,68128324,1,100
FHRNABBHKXC1,2,3,1,3,Waterloo,421390144,"Cedar Valley Friends of the Family, Inc.",IA,50702,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,8929415,0,20
FX3XB47BM9Q3,1,3,1,3,CHICAGO,362240816,POLISH AMERICAN ASSOCIATION,IL,60641,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,1,0,1,5226353,0,10
RAJVK3PRXTA7,2,3,2,3,Lexington,610444825,Transylvania University,KY,40508,,higher-ed,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,0,1,21272727,0,20
Y3LGV74BLFL4,2,3,1,3,CLEVELAND,201824149,WINGS ACADEMY I,OH,44104,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,2,0,2,3648218,0,20
UNQ4GRW75G36,1,1,1,1,Bogalusa,726000175,City of Bogalusa,LA,70427,,local,2022,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,0,3919000,0,10
HTZMHKM9RV91,3,3,1,3,NEWARD,221539559,PLANNED PARENTHOOD OF METROPOLITAN NEW JERSEY,NJ,07102,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,0,4555844,1,30
NLBRRE8N6MK8,1,3,1,3,PORT HURON,382113333,BLUE WATER AREA TRANSPORTATION COMMISSION,MI,48060,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,1,0,1,25171511,0,10
WQ3HHNHCVZ78,4,2,2,2,HOBART,356001058,CITY OF HOBART,IN,46342,,local,2023,2023,2022,2022,0,0,0,0,4,3,0,0,0,0,0,8265277,1,40
MXU2LS92UJ98,1,1,1,1,MOUNT SHASTA,946002764,SISKIYOU UNION HIGH SCHOOL DISTRICT,CA,96067,,local,2022,2022,2022,2022,0,0,0,0,1,1,0,0,0,0,0,1135710,0,10
KTG2N9T9YSU9,2,2,1,2,South Fulton,821374843,"City of South Fulton, GA",GA,30336,,local,2023,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,5426991,0,20
KGU1PBM4AR61,7,3,1,3,NEW YORK,132572034,"STANLEY M. ISAACS NEIGHBORHOOD CENTER, INC.",NY,10128,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,3,0,7,10674862,1,70
TABYL92MU463,4,3,2,3,TERRE HAUTE,351115813,"WESTERN INDIANA COMMUNITY ACTION AGENCY, INC.",IN,47807,,non-profit,2024,2023,2022,2022,0,0,0,0,2,2,0,0,0,4,2,29390910,1,40
CF36NCELSUU6,12,3,2,3,Tinley Park,842818243,Southland Development Authority,IL,60477,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,4,10,12,4193868,1,120
RTDVLJBG46T5,18,3,1,3,CARRIZO SPRINGS,741666192,MIDDLE RIO GRANDE DEVELOPMENT COUNCIL,TX,78834,,local,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,18,49276980,1,180
MG1GG976J9S1,1,1,1,1,BALTIMORE,300361765,"OHANA HOMES, INC.",MD,21208,,non-profit,2022,2022,2022,2022,0,0,0,0,1,1,0,0,1,0,0,752827,0,10
ZCH6TZ7W1XQ1,5,3,2,3,NEW BERN,566000564,HOUSING AUTHORITY OF THE CITY OF NEW BERN,NC,28560,,local,2024,2024,2023,2022,0,0,0,0,1,0,0,0,1,1,4,6678674,1,50
KLYND2SNJQM3,6,3,2,3,ROME,753115354,NORTHWEST GEORGIA HOUSING AUTHORITY,GA,30162,,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,1,3,6,30851997,1,60
RM4HCLL1LD75,112,4,4,4,Washington,521934645,District of Columbia Housing Authority,MD,20002,14,local,2024,2024,2021,2021,0,0,0,0,102,99,0,0,6,64,10,1460951710,1,1120
YV3KNQAKJLQ7,57,2,2,2,STOCKTON,946000436,CITY OF STOCKTON,CA,95202,14,local,2023,2023,2022,2022,0,0,0,0,3,0,0,0,0,6,54,326860767,1,570
YH1XUKJDNKA6,4,1,1,1,Laconia,026000451,CITY OF LACONIA,NH,03246,,local,2023,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,4,9904474,1,40
ZMFHKCP69TT8,7,4,2,4,SHERMAN,750827409,AUSTIN COLLEGE,CO,75090,,higher-ed,2025,2025,2023,2022,0,0,0,0,0,0,0,0,0,0,1,45792556,1,70
JRJ2J9CKZB98,1,1,1,1,Harrington Park,226001964,Harrington Park Board of Education,NJ,07640,,local,2023,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,0,1019581,0,10
UNQZLA4565C3,6,2,1,2,WILLIAMSON,452849701,"WILLIAMSON HEALTH AND WELLNESS CENTER, INC.",WV,25661,,non-profit,2023,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,6,15190549,1,60
Z37RLLMKC3Y8,7,2,2,2,LEBANON,356000128,BOONE COUNTY,IN,46052,,local,2023,2023,2022,2022,0,0,0,0,7,6,0,0,0,3,0,11974351,1,70
UP2PTBDUWGH6,12,2,2,2,ORLEANS,046006522,NAUSET REGIONAL SCHOOL DISTRICT,MA,02653,,local,2023,2023,2022,2022,0,0,0,0,0,0,0,0,2,1,1,6467382,1,120
YL39G3AHKLT3,26,3,3,3,WILLMAR,416005818,KANDIYOHI COUNTY,MN,56201,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,1,14,26,28288131,1,260
GGYLK3LJLK94,7,3,1,3,SAN JUAN,660446732,MOVIMIENTO PARA EL ALCANCE DE VIDA INDEPENDIENTE (MAVI),PR,00928,,non-profit,2024,2024,2024,2022,0,0,0,0,7,0,0,0,0,0,0,5079307,1,70
MFMCJ1G4JD75,3,3,1,3,SAN JOSE,770397354,SAN JOSE GRAIL FAMILY SERVICES,CA,95116,,non-profit,2025,2024,2024,2023,0,0,0,0,0,0,0,0,0,0,3,3441355,1,30
HC7XDGFZFME8,2,1,1,1,Hamilton,746001033,"City of Hamilton, Texas",TX,76531,,local,2024,2024,2024,2024,0,0,0,0,0,0,0,0,0,0,2,1668213,0,20
ELBVKK7YL1T1,3,3,2,3,CADILLAC,386007337,"COUNTY OF WEXFORD, MICHIGAN",MI,49601,,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,1,3,40662418,1,30
FP1KSCKNE9E9,1,1,1,1,LINCOLN,470551238,REGION V SERVICES,NE,68516,,local,2022,2022,2022,2022,0,0,0,0,1,1,0,0,0,0,0,1158329,0,10
L417T1J9FFN1,4,2,1,2,NOBLESVILLE,352157301,OPTIONS CHARTER SCHOOL,IN,46062,,non-profit,2024,2023,2023,2023,0,0,0,0,2,4,0,0,2,0,2,2070543,1,40
EMJTMEKN8TR4,13,3,2,4,SALISBURY,561286323,LUTHERAN FAMILY SERVICES IN THE CAROLINAS AND AFFILIATES,NC,281450947,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,4,13,68045070,1,130
QUWNAPB8T1M7,5,3,1,3,MILTON,910894349,FIFE SCHOOL DISTRICT NO.417,WA,98354,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,5,14447122,1,50
F74KFVD6UXV5,4,2,2,2,BARNESVILLE,586010147,BARNESVILLE HOUSING AUTHORITY,GA,30204,,local,2024,2024,2023,2023,0,0,0,0,4,4,0,0,2,0,0,1944555,1,40
G72CELP8NMX9,1,1,1,1,CLEVELAND,446005861,MIDWAY R-I SCHOOL DISTRICT,MO,64734,,local,2023,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,0,1109556,0,10
WATWLBNMD681,8,3,3,3,RINGLING,736029608,RINGLING SCHOOL DISTRICT I-14,OK,73456,,local,2024,2024,2022,2022,0,0,0,0,8,0,0,0,0,5,0,3413253,1,80
NN72MNQKJY36,1,3,1,3,WILMINGTON,510113243,"INGLESIDE HOMES, INC",DE,19806,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,29028688,0,10
FMC4KYBGDJV4,9,2,2,2,GARRETT,356005113,GARRETT-KEYSER-BUTLER COMMUNITY SCHOOL DISTRICT,IN,467381699,,local,2024,2024,2022,2022,0,0,0,0,5,2,0,0,0,0,4,15092968,1,90
HV5LHB7FHS25,18,2,2,2,RISING SUN,351095771,RISING SUN - OHIO COUNTY COMMUNITY SCHOOL CORPORATION,IN,47040,,local,2024,2024,2022,2022,0,0,0,0,18,0,0,0,0,4,0,5289181,1,180
D44KX37DNUS9,21,3,3,3,PITTSBURGH,251186257,"PITTSBURGH INSTITUTE OF MORTUARY SCIENCE, INC.",PA,152063706,,non-profit,2024,2024,2022,2022,0,0,0,0,11,10,0,0,11,7,2,8347914,1,210
KM7SWEX6L3H3,3,3,3,3,ALEXANDRIA,721261646,"CHARLESTON VOA ELDERLY HOUSING, INC (ST. JAMES PLACE)",VA,22314,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,2,0,10364762,1,30
HH1NQ1B5MPV3,23,3,2,3,HUNTINGTON,550683361,MARSHALL UNIVERSITY RESEARCH CORPORATION,WV,25755,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,13,0,23,106121421,1,230
JDJ7Y7CGYC86,11,3,3,3,YANCEYVILLE,566000283,CASWELL COUNTY,NC,27379,,local,2023,2023,2021,2021,0,0,0,0,0,0,0,0,0,8,11,17925586,1,110
P8THL7ANJNR1,14,3,2,3,STEVENS POINT,391383639,HOUSING AUTHORITY OF PORTAGE COUNTY,WI,54482,,local,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,6,14,4142561,1,140
C4B3PUWJEK47,2,2,1,2,JOSHUA TREE,950397042,MORONGO BASIN TRANSIT AUTHORITY,CA,92252,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,2,0,2,4065305,0,20
P9F8XA3GF493,1,1,1,1,FAYETTEVILLE,352443853,CUMBERLAND HEALTHNET,NC,28301,,non-profit,2022,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,0,907238,0,10
DX1HNP44F4K5,1,2,1,3,CRYSTAL LAKE,366005840,"CITY OF CRYSTAL LAKE, ILLINOIS",IL,60014,,local,2024,2022,2022,2022,0,0,0,0,1,0,0,0,1,0,0,9102549,0,10
GSAFSD714153,1,1,1,1,TWO RIVERS,391287522,"MUELLER MANOR, INC.",WI,54241,,non-profit,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,1111527,0,10
MF2LGV2BL2Q3,25,2,1,2,ELKHART,356006398,CONCORD COMMUNITY SCHOOLS,IN,46517,,local,2024,2022,2022,2022,0,0,0,0,25,0,0,0,0,7,0,33932073,1,250
PFBDNBDS57H3,7,3,1,3,Los Angeles,956151774,CHARLES R. DREW UNIVERSITY OF MEDICINE AND SCIENCE,CA,90059,93,higher-ed,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,7,401317551,1,70
TMDVN7NDHRM6,4,3,1,3,DUNKIRK,160905222,"CHAUTAUQUA OPPORTUNITIES, INC",NY,14048,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,4,0,0,37394865,1,40
MN2DF1XQ4WK6,1,2,1,2,Ritzville,916001963,East Adams Rural Healthcare,WA,99169,,local,2022,2022,2022,2021,0,0,0,0,1,1,0,0,0,0,0,4899634,0,10
JGJNJH43Z8A1,2,3,1,3,SPOKANE,911527532,SPOKANE REGIONAL HEALTH DISTRICT,WA,99201,,local,2024,2023,2023,2022,0,0,0,0,2,0,0,0,0,0,0,28193701,0,20
KJM5YL11DKS7,35,3,2,3,BUCKHANNON,556000407,UPSHUR COUNTY BOARD OF EDUCATION,WV,26201,,local,2024,2024,2023,2022,0,0,0,0,25,28,0,0,35,15,0,31920033,1,350
YQUPKGTL7HV7,2,1,1,1,Billings,810302870,Rimrock Foundation,MT,59101,,non-profit,2022,2022,2022,2022,0,0,0,0,2,0,0,0,0,2,0,2255579,0,20
EZYRJQWNGBT7,1,3,1,3,RIVERSIDE,330072922,FEEDING AMERICA RIVERSIDE/SAN BERNARDINO,CA,92504,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,25385133,0,10
H5UGPVB877L5,8,3,2,3,Flint,386001213,Carman-Ainsworth Community Schools,MI,48532,,local,2025,2025,2023,2023,0,0,0,0,0,0,0,0,8,3,8,26813790,1,80
